Adult_mortality,Under_five_deaths,Alcohol_consumption,GDP_per_capita,Population_mln,Region_Central America and Caribbean,Economy_status_Developed,Region_South America,BMI,Year,Incidents_HIV,Region_European Union,Region_Oceania,Hepatitis_B,Region_Middle East,Region_Asia,Schooling,Life_expectancy
456.61306250000007,104.2,2.92,948.0,1.99,0,0,0,24.6,2009,1.03,0,0,91,0,0,5.9,44.1
67.602,7.7,1.57,22677.0,1.34,0,0,0,24.9,2014,0.05,0,0,98,1,0,9.1,76.6
239.072,54.1,1.49,1382.0,44.34,0,0,0,23.0,2012,1.03,0,0,94,0,0,6.2,62.7
456.61306250000007,95.7,2.26,1042.0,12.26,0,0,0,23.5,2007,1.03,0,0,72,0,0,7.0,44.9
73.6155,6.0,8.3,29268.875,32.89,0,1,0,26.7,2007,0.1,0,0,51,0,0,12.4,80.5
92.9325,10.7,4.14,9838.0,4.52,1,0,0,26.7,2009,0.17,0,0,87,0,0,8.4,78.6
151.4815,24.3,0.19,3490.0,56.0725,0,0,0,29.3,2014,0.13,0,0,94,0,0,7.0,71.1
234.8335,79.4,0.11,1237.0,0.72,0,0,0,24.0,2012,0.01,0,0,89,0,0,4.6,62.6
73.0875,5.5,11.12,29268.875,7.23,0,1,0,24.8,2001,0.1,0,0,88,0,0,11.6,80.2
206.528,87.7,0.0,1470.0,3.82,0,0,0,24.8,2013,0.16,0,0,80,0,0,4.1,63.4
58.3265,3.0,7.53,29268.875,0.31,0,1,0,25.9,2007,0.04,0,0,88,0,0,10.3,81.5
222.069,9.0,12.42,9766.0,3.32,0,1,0,26.2,2005,0.06,1,0,95,0,0,11.8,71.3
147.875,20.0,2.42,2256.0,8.96,1,0,0,26.5,2014,0.06,0,0,97,0,0,6.2,74.3
454.9405,94.5,1.9,328.0,13.73,0,0,0,22.4,2008,1.03,0,0,91,0,0,3.9,52.2
109.026,7.7,8.74,29268.875,56.0725,0,1,0,28.3,2007,0.13,0,0,93,0,0,12.9,78.0
230.9395,44.9,0.15,2018.0,0.68,0,0,0,23.2,2009,0.15,0,0,93,0,1,2.3,67.9
171.4535,26.5,6.7,7206.0,56.0725,0,0,1,25.2,2004,0.25,0,0,96,0,0,6.2,71.5
189.928,42.2,3.36,6433.0,5.57,0,0,0,26.4,2015,0.08,0,0,99,0,1,9.8,67.7
197.449,26.5,4.52,7550.0,0.5,0,0,1,25.8,2005,0.85,0,0,83,0,0,7.7,68.9
176.8185,16.1,6.73,4770.0,0.35,1,0,0,28.8,2014,0.39,0,0,95,0,0,10.5,73.8
69.0645,6.5,9.56,22382.0,0.94,0,1,0,26.3,2000,0.03,1,0,89,0,0,10.0,78.0
174.6775,16.3,8.48,2589.0,2.86,0,0,0,26.8,2013,0.37,0,0,91,0,0,11.6,71.0
54.218,6.6,7.18,21222.0,0.42,0,1,0,27.1,2012,0.08,1,0,93,0,0,10.8,80.7
139.3615,19.2,3.97,2884.0,2.89,0,0,0,26.0,2009,0.08,0,0,93,0,0,11.1,73.1
269.69,15.1,6.51,2065.0,47.45,0,0,0,25.9,2004,0.44,0,0,98,0,0,10.7,68.2
226.301,43.2,8.75,3966.0,0.75,0,0,1,25.0,2003,0.93,0,0,90,0,0,7.8,66.1
356.5925,101.3,6.42,1278.0,21.49,0,0,0,24.1,2012,1.03,0,0,85,0,0,5.7,56.1
155.3845,26.3,0.19,3472.0,56.0725,0,0,0,29.1,2012,0.13,0,0,93,0,0,6.8,70.7
108.8855,10.9,6.24,8556.0,15.34,0,0,1,26.6,2000,0.15,0,0,94,0,0,8.8,76.4
340.636,150.4875,0.0,225.0,10.45,0,0,0,22.5,2005,0.13,0,0,51,0,0,2.1,52.3
267.527,26.8,3.99,8438.0,15.48,0,0,0,25.9,2007,0.09,0,0,94,0,1,11.6,66.3
173.8735,41.5,0.14,2665.0,56.0725,0,0,0,27.9,2002,0.13,0,0,97,0,0,5.1,69.0
151.3355,17.4,8.89,8454.0,27.25,0,0,1,26.5,2007,0.4,0,0,62,0,0,8.1,73.0
228.9875,70.7,0.9,625.0,13.07,0,0,0,21.0,2004,0.4,0,0,84,0,1,3.5,62.2
175.564,27.7,0.08,3332.0,56.0725,0,0,0,23.0,2015,0.15,0,0,78,0,1,7.9,70.8
248.088,57.1,1.83,1777.0,27.22,0,0,0,23.8,2014,0.84,0,0,98,0,0,6.9,62.4
250.135,87.8,0.02,526.0,29.19,0,0,0,22.7,2010,0.02,0,0,66,0,1,3.2,61.0
168.7145,28.1,0.88,2519.0,0.2,0,0,0,25.6,2003,0.17,0,1,64,0,0,6.5,68.0
222.7865,74.5,0.67,610.0,49.3,0,0,0,21.8,2006,0.44,0,0,75,0,1,3.7,61.9
67.445,5.6,8.3,29268.875,34.71,0,1,0,26.9,2012,0.1,0,0,70,0,0,12.8,81.6
108.3685,11.0,3.67,4208.0,2.05,0,0,0,26.2,2009,0.08,0,0,95,0,0,8.9,74.4
282.4125,83.8,3.19,686.0,1.64,0,0,0,23.0,2007,1.03,0,0,97,0,0,2.5,58.7
141.6765,45.5,0.95,4327.0,8.58,0,0,0,26.1,2007,0.15,0,0,62,0,1,10.2,69.8
139.7105,24.9,4.48,4124.0,28.1,0,0,1,25.6,2006,0.19,0,0,94,0,0,8.1,73.2
127.15,12.8,2.29,2543.0,19.84,0,0,0,22.2,2007,0.02,0,0,98,0,1,10.6,75.0
276.098,100.8,1.05,501.0,16.26,0,0,0,20.7,2001,0.03,0,0,61,0,0,5.2,59.1
82.6975,17.1,5.46,3045.0,2.97,0,0,0,25.8,2007,0.03,0,0,98,0,0,9.2,75.6
104.4005,22.0,1.25,3351.0,10.11,0,0,0,25.5,2005,0.03,0,0,97,0,0,5.8,74.2
318.6295,13.8,11.59,7323.0,56.0725,0,0,0,26.0,2005,0.08,0,0,97,0,0,11.4,65.5
124.8655,22.9,4.9,7815.0,3.33,1,0,0,26.1,2005,0.4,0,0,92,0,0,9.0,75.9
101.907,9.8,0.12,29268.875,0.35,0,0,0,25.5,2002,0.1,0,0,99,0,1,8.4,73.3
442.735,88.7,2.66,1068.0,12.85,0,0,0,22.0,2008,1.03,0,0,87,0,0,6.5,52.6
64.0215,3.4,7.06,29268.875,56.0725,0,1,0,22.6,2008,0.17,0,0,83,0,1,11.4,82.6
63.682,4.5,11.41,25630.0,1.03,0,1,0,26.6,2005,0.04,1,0,88,0,0,10.7,78.6
249.406,96.5,0.48,980.0,0.92,0,0,0,20.0,2002,0.04,0,1,75,0,0,2.9,60.9
317.967,14.9,11.5,6857.0,56.0725,0,0,0,25.9,2004,0.08,0,0,96,0,0,11.4,65.5
177.622,29.9,3.65,1573.0,5.44,1,0,0,26.3,2005,0.13,0,0,86,0,0,5.5,71.2
58.1365,8.8,0.0,29268.875,3.84,0,0,0,29.5,2015,0.13,0,0,99,1,0,7.1,75.1
284.405,57.9,1.9,2580.0,4.51,0,0,0,22.9,2012,1.03,0,0,62,0,0,6.2,61.4
104.022,19.3,0.03,5496.0,56.0725,0,0,0,25.8,2010,0.08,0,0,99,1,0,9.0,73.9
456.61306250000007,131.6,11.64,555.0,25.17,0,0,0,21.3,2002,1.03,0,0,57,0,0,4.2,48.3
96.094,13.0,0.088,18203.0,26.63,0,0,0,28.0,2009,0.13,0,0,98,1,0,8.6,73.8
156.677,16.5,1.34,3790.0,0.1,0,0,0,31.199999999999996,2001,0.17,0,1,91,0,0,9.1,69.7
292.0365,116.9,0.02,332.0,23.68,0,0,0,22.0,2003,0.02,0,0,65,0,1,2.4,57.3
285.833,130.3,0.6,732.0,15.05,0,0,0,22.6,2010,0.52,0,0,72,0,0,2.0,55.3
168.4155,22.2,3.77,4841.0,2.65,1,0,0,25.5,2000,0.87,0,0,98,0,0,7.3,74.1
386.9125,127.5,4.9,1218.0,17.73,0,0,0,23.6,2005,1.03,0,0,79,0,0,5.1,52.8
456.61306250000007,112.7,1.97,785.0,2.02,0,0,0,24.2,2003,1.03,0,0,79,0,0,5.1,43.8
154.5105,19.9,3.36,5138.0,2.74,1,0,0,26.2,2005,0.79,0,0,99,0,0,8.1,74.1
59.186,4.1,7.25,29268.875,56.0725,0,1,0,25.7,2009,0.08,1,0,96,0,0,9.6,81.6
228.169,30.7,0.71,1939.0,0.41,0,0,0,24.9,2000,0.17,0,1,81,0,0,4.6,67.4
192.409,4.9,13.56,6048.0,9.45,0,0,0,26.4,2012,0.23,0,0,97,0,0,12.0,72.0
200.5,58.7,0.19,1146.0,13.4,0,0,0,22.8,2012,0.14,0,0,91,0,0,2.6,65.4
227.3425,42.4,0.23,2235.0,0.69,0,0,0,23.3,2010,0.16,0,0,91,0,1,2.3,68.4
183.7195,37.1,0.17,3860.0,28.39,0,0,0,27.8,2008,0.13,0,0,66,1,0,6.2,68.2
55.2385,2.4,7.01,29268.875,0.33,0,1,0,26.2,2014,0.05,0,0,88,0,0,12.2,82.9
311.7215,55.7,7.44,847.0,38.23,0,0,0,22.4,2015,1.03,0,0,78,0,0,5.7,61.4
97.9225,9.6,0.092,29268.875,0.36,0,0,0,25.7,2004,0.1,0,0,99,0,1,8.4,73.8
57.4125,3.4,11.33,26020.0,1.11,0,1,0,26.7,2010,0.06,1,0,96,0,0,11.5,79.4
263.497,14.0,7.42,2322.0,46.79,0,0,0,26.1,2006,0.35,0,0,96,0,0,11.2,68.1
274.029,51.2,1.03,699.0,3.28,0,0,0,20.6,2012,0.18,0,0,94,0,0,3.9,63.2
326.2865,66.7,8.79,818.0,34.56,0,0,0,22.1,2012,1.03,0,0,78,0,0,5.3,59.0
66.33,2.8,11.74,29268.875,0.52,0,1,0,26.1,2011,0.1,1,0,95,0,0,11.8,81.0
173.295,21.5,6.37,6465.0,0.11,1,0,0,26.0,2005,0.4,0,0,99,0,0,7.9,71.3
261.8635,47.9,1.03,828.0,3.41,0,0,0,20.6,2014,0.13,0,0,94,0,0,3.9,64.2
128.387,15.6,3.92,3407.0,2.9,0,0,0,26.2,2013,0.08,0,0,95,0,0,11.4,74.1
231.378,20.1,11.81,1907.0,2.89,0,0,0,26.3,2005,0.39,0,0,99,0,0,10.4,67.8
290.6955,150.4875,0.093,413.0,11.75,0,0,0,20.9,2001,0.44,0,0,72,0,0,1.1,50.6
245.9055,63.5,0.61,1944.0,6.65,0,0,0,24.7,2006,0.5,0,1,71,0,0,3.6,60.8
135.9235,37.3,0.99,5215.0,9.05,0,0,0,26.4,2010,0.09,0,0,80,0,1,10.7,70.9
161.7965,19.8,7.19,6783.0,0.11,1,0,0,26.6,2010,0.4,0,0,99,0,0,8.3,71.8
80.9365,13.3,4.88,3577.0,2.91,0,0,0,26.1,2010,0.03,0,0,99,0,0,9.3,76.6
316.457,17.2,10.87,5910.0,56.0725,0,0,0,25.8,2002,0.08,0,0,81,0,0,11.4,65.1
99.6225,18.9,1.36,3881.0,10.53,0,0,0,25.8,2009,0.04,0,0,99,0,0,6.4,74.9
156.9805,18.0,6.96,6965.0,0.11,1,0,0,26.9,2013,0.4,0,0,97,0,0,8.6,71.9
143.7705,12.4,10.01,7626.0,20.25,0,1,0,26.0,2010,0.04,1,0,98,0,0,10.7,73.5
248.5795,8.7,11.19,3880.0,9.66,0,0,0,26.0,2005,0.14,0,0,99,0,0,9.3,68.9
64.761,3.1,6.44,29268.875,4.95,0,1,0,26.4,2011,0.04,0,0,88,0,0,12.8,81.3
194.059,42.0,3.0,5250.0,5.27,0,0,0,26.1,2012,0.08,0,0,98,0,1,9.8,67.2
69.2705,4.1,9.55,29268.875,5.64,0,1,0,25.3,2014,0.04,1,0,88,0,0,12.8,80.7
129.837,16.4,3.89,3313.0,2.88,0,0,0,26.1,2012,0.08,0,0,95,0,0,11.3,73.8
81.7285,11.3,2.04,22336.0,0.78,0,0,0,25.4,2003,0.05,0,0,98,1,0,8.4,75.0
69.92,6.1,9.62,29268.875,4.35,0,1,0,27.6,2010,0.04,0,1,90,0,0,12.0,80.7
104.9,12.2,0.52,20230.0,2.66,0,0,0,25.7,2007,0.05,0,0,99,1,0,7.3,74.9
104.536,7.1,8.85,29268.875,56.0725,0,1,0,28.6,2012,0.13,0,0,90,0,0,13.3,78.7
307.7435,18.3,10.47,5619.0,56.0725,0,0,0,25.8,2001,0.08,0,0,51,0,0,11.4,65.4
76.8985,9.2,1.86,29268.875,7.09,0,0,0,27.8,2008,0.13,0,0,92,1,0,9.6,76.0
146.703,12.9,7.44,15122.0,0.08,1,0,0,25.6,2005,0.1,0,0,99,0,0,9.1,75.0
268.2505,63.5,2.15,1592.0,2.4,0,0,0,24.3,2000,0.01,0,0,93,0,1,8.2,62.9
193.4335,42.7,2.34,3320.0,12.95,1,0,0,25.5,2005,0.23,0,0,87,0,0,3.5,69.8
105.6355,6.9,8.78,29268.875,56.0725,0,1,0,28.8,2014,0.12,0,0,92,0,0,13.3,78.8
251.6725,89.5,0.12,1183.0,0.66,0,0,0,23.6,2008,0.02,0,0,81,0,0,3.7,61.1
323.489,150.4875,0.0,313.0,12.38,0,0,0,22.9,2011,0.13,0,0,51,0,0,2.1,54.3
99.934,5.5,11.32,29268.875,5.38,0,1,0,25.0,2002,0.04,1,0,88,0,0,12.1,76.9
92.937,15.8,5.75,5647.0,56.0725,0,0,0,23.2,2010,0.1,0,0,99,0,1,7.3,74.4
162.7195,22.8,4.14,4099.0,41.48,0,0,1,25.1,2003,0.22,0,0,92,0,0,6.5,73.8
184.4715,4.6,12.58,6111.0,9.44,0,0,0,26.5,2013,0.23,0,0,98,0,0,12.0,72.5
211.171,60.4,5.92,1154.0,0.15,1,0,0,23.9,2004,0.75,0,0,70,0,0,4.4,64.0
167.5135,33.7,2.92,1810.0,6.93,1,0,0,25.0,2002,0.36,0,0,94,0,0,4.5,71.2
248.135,72.0,0.83,480.0,20.57,0,0,0,21.0,2009,0.12,0,0,77,0,0,5.9,62.9
175.6015,4.3,11.29,6213.0,9.45,0,0,0,26.5,2014,0.23,0,0,97,0,0,12.1,73.0
156.985,28.5,6.03,4208.0,6.0,0,0,1,25.7,2007,0.16,0,0,86,0,0,7.1,72.1
101.037,21.9,3.28,3801.0,56.0725,0,0,0,22.8,2006,0.1,0,0,91,0,1,6.9,73.3
289.5665,150.4875,0.088,418.0,12.19,0,0,0,20.9,2002,0.38,0,0,72,0,0,1.2,51.3
157.714,14.7,9.04,8736.0,0.11,1,0,0,26.2,2008,0.4,0,0,99,0,0,8.1,73.0
345.615,92.4,4.7,1344.0,22.68,0,0,0,24.2,2014,1.03,0,0,87,0,0,6.0,57.1
365.4865,114.3,5.72,1247.0,19.79,0,0,0,23.9,2009,1.03,0,0,80,0,0,5.2,54.6
71.8885,5.4,10.85,29268.875,7.28,0,1,0,24.9,2002,0.1,0,0,88,0,0,11.7,80.4
130.4885,8.9,0.52,6488.0,24.21,0,0,0,24.1,2002,0.25,0,0,95,0,1,8.2,73.0
158.488,20.3,3.32,5121.0,2.73,1,0,0,26.1,2004,0.83,0,0,98,0,0,8.0,74.1
257.297,111.3,1.26,996.0,8.94,0,0,0,23.0,2009,0.55,0,0,79,0,0,2.8,59.0
241.0125,88.3,3.18,722.0,4.47,0,0,0,24.0,2015,1.03,0,0,52,0,0,4.4,62.3
62.236,2.8,1.69,29268.875,4.84,0,0,0,23.5,2008,0.12,0,0,97,0,1,10.5,80.8
215.255,36.7,5.64,5089.0,0.75,0,0,1,25.9,2011,0.62,0,0,93,0,0,8.2,68.3
172.614,39.4,0.14,2699.0,56.0725,0,0,0,28.0,2003,0.13,0,0,98,0,0,5.3,69.1
382.1715,147.7,0.55,724.0,11.95,0,0,0,21.6,2010,0.64,0,0,51,0,0,1.9,50.9
59.151,8.9,1.05,29268.875,2.04,0,0,0,28.6,2011,0.06,0,0,93,1,0,8.7,79.3
249.086,93.8,0.12,484.0,20.0,0,0,0,21.8,2015,0.06,0,0,65,0,0,1.8,60.6
206.525,31.7,4.73,2433.0,56.0725,0,0,0,22.7,2010,0.05,0,0,77,0,1,8.9,69.8
68.362,9.8,1.26,9033.0,0.45,0,0,0,25.3,2015,0.17,0,0,99,0,1,6.3,77.7
97.4955,6.4,4.69,4518.0,3.48,0,0,0,25.6,2014,0.08,0,0,89,0,0,9.2,76.7
144.357,18.9,3.35,5240.0,2.78,1,0,0,26.6,2008,0.63,0,0,92,0,0,8.6,74.1
126.1405,8.0,0.55,8889.0,29.07,0,0,0,25.3,2012,0.16,0,0,97,0,1,10.1,74.9
78.9785,4.6,5.89,29268.875,4.54,0,1,0,25.8,2002,0.03,0,0,88,0,0,12.1,79.0
236.439,78.0,0.84,575.0,12.86,0,0,0,20.9,2003,0.45,0,0,84,0,1,3.4,61.2
423.442,72.2,3.93,1432.0,13.12,0,0,0,23.7,2012,1.03,0,0,97,0,0,7.9,55.0
67.7015,10.2,1.37,9115.0,4.95,0,0,0,27.1,2010,0.03,0,0,81,1,0,7.9,78.4
158.938,16.7,11.07,3937.0,8.01,0,1,0,25.3,2001,0.02,1,0,93,0,0,9.9,71.8
83.49,16.1,0.01,5346.0,56.0725,0,0,0,26.0,2014,0.04,0,0,99,1,0,9.8,75.5
254.149,10.7,11.25,8382.0,56.0725,0,0,0,26.1,2009,0.08,0,0,98,0,0,11.5,68.7
131.7085,24.0,4.93,3085.0,0.51,0,0,0,24.3,2012,0.24,0,0,94,0,0,5.4,71.4
456.61306250000007,119.7,5.76,2749.0,1.03,0,0,0,25.8,2004,1.03,0,0,93,0,0,4.0,42.7
250.947,10.4,10.82,8755.0,56.0725,0,0,0,26.1,2010,0.08,0,0,97,0,0,11.5,68.8
120.8415,20.9,1.51,8451.0,56.0725,0,0,0,27.3,2008,0.08,0,0,92,1,0,6.3,73.6
253.97,68.0,0.32,2509.0,0.9,0,0,0,24.0,2014,0.25,0,0,78,0,0,4.1,63.2
133.7445,25.7,2.88,4012.0,0.18,0,0,0,31.199999999999996,2009,0.17,0,1,51,0,0,9.9,71.4
195.5055,30.2,5.65,1446.0,0.19,1,0,0,24.6,2012,0.22,0,0,96,0,0,5.1,68.3
121.4185,7.1,8.78,5344.0,7.2,0,0,0,25.9,2012,0.02,0,0,97,0,0,10.5,74.8
119.885,12.7,8.27,14072.0,42.2,0,0,1,27.4,2013,0.14,0,0,94,0,0,9.8,75.8
153.147,14.4,8.89,13701.0,0.09,0,0,0,26.4,2012,1.03,0,0,99,0,0,8.8,74.3
372.128,77.3,0.89,857.0,2.48,0,0,0,20.2,2002,0.51,0,0,86,0,0,3.7,56.5
51.8135,6.6,7.37,24922.0,0.45,0,1,0,27.1,2015,0.08,1,0,95,0,0,11.2,81.9
143.4765,51.8,0.003,932.0,56.0725,0,0,0,21.0,2009,0.01,0,0,97,0,1,4.8,69.5
182.9515,35.3,2.8,1048.0,15.03,0,0,0,21.9,2013,0.11,0,0,83,0,1,4.6,67.9
260.375,55.5,1.47,1357.0,43.18,0,0,0,22.9,2011,1.03,0,0,96,0,0,6.2,61.9
441.99,107.1,11.3,610.0,27.68,0,0,0,21.6,2005,1.03,0,0,64,0,0,4.4,51.7
141.448,16.0,4.22,6069.0,46.97,0,0,1,26.0,2014,0.19,0,0,90,0,0,8.0,76.3
239.043,82.0,0.11,1228.0,0.71,0,0,0,23.9,2011,0.02,0,0,83,0,0,4.4,62.2
319.386,75.8,8.02,7507.0,1.35,0,0,0,24.2,2004,1.03,0,0,70,0,0,6.8,57.9
456.61306250000007,92.4,2.48,1212.0,12.02,0,0,0,23.4,2004,1.03,0,0,68,0,0,6.8,43.1
52.393,2.7,1.84,29268.875,5.47,0,0,0,23.6,2014,0.08,0,0,96,0,1,11.4,82.5
109.984,22.0,0.054,17691.0,20.66,0,0,0,27.6,2000,0.13,0,0,93,1,0,6.7,72.6
360.1825,73.8,0.62,796.0,2.6,0,0,0,20.3,2003,0.47,0,0,91,0,0,3.7,57.2
223.7235,49.8,5.33,718.0,4.9,0,0,0,24.7,2000,0.02,0,0,51,0,1,9.8,68.6
142.5135,5.7,11.13,11470.0,9.92,0,1,0,27.0,2012,0.08,1,0,88,0,0,12.2,75.1
154.7555,54.2,0.48,1287.0,1.15,0,0,0,21.0,2013,0.09,0,1,82,0,0,4.5,68.0
65.7605,5.2,10.62,23929.0,0.99,0,1,0,26.5,2003,0.03,1,0,88,0,0,10.4,78.4
274.1415,95.7,3.07,584.0,1.69,0,0,0,23.3,2014,1.03,0,0,87,0,0,2.9,56.6
67.3805,4.0,11.38,29268.875,4.6,0,1,0,27.2,2012,0.07,1,0,95,0,0,11.3,80.8
68.5765,7.6,2.12,29268.875,9.26,0,0,0,28.4,2015,0.13,0,0,99,1,0,10.6,77.3
157.8785,28.7,1.74,2131.0,28.56,0,0,0,26.0,2010,0.14,0,0,99,0,1,10.7,69.7
57.001,2.8,1.89,29268.875,5.18,0,0,0,23.6,2011,0.1,0,0,96,0,1,11.2,81.7
172.001,33.7,2.05,3015.0,0.1,0,0,0,29.3,2009,0.17,0,1,89,0,0,7.0,66.3
155.0385,55.6,0.63,2078.0,8.31,0,0,0,25.9,2004,0.2,0,0,51,0,1,10.6,68.2
58.787,3.5,6.52,29268.875,0.29,0,1,0,25.7,2003,0.03,0,0,88,0,0,9.8,81.0
104.079,18.5,0.057,17385.0,22.46,0,0,0,27.7,2003,0.13,0,0,95,1,0,7.1,73.1
182.111,11.9,3.33,10511.0,17.54,0,0,0,26.3,2015,0.14,0,0,98,0,1,11.7,72.0
412.161,99.9,5.69,663.0,37.38,0,0,0,22.4,2004,1.03,0,0,95,0,0,4.5,53.6
377.871,88.8,6.09,717.0,39.55,0,0,0,22.5,2006,1.03,0,0,90,0,0,4.8,55.1
115.7035,12.6,6.51,11245.0,3.33,0,0,1,26.4,2007,0.2,0,0,94,0,0,8.2,76.3
292.992,83.6,0.45,1053.0,0.81,0,0,0,23.8,2007,0.55,0,0,88,0,0,3.9,58.7
304.371,150.4875,3.02,577.0,1.2,0,0,0,22.1,2000,1.03,0,0,83,0,0,2.3,50.4
181.47,17.7,6.35,4734.0,0.34,1,0,0,28.6,2012,0.37,0,0,98,0,0,10.5,73.0
214.0,98.4,0.004,1422.0,3.39,0,0,0,24.5,2009,0.21,0,0,64,0,0,3.7,62.3
140.0585,15.5,1.62,1939.0,19.06,0,0,0,21.7,2002,0.02,0,0,86,0,1,10.2,73.1
434.1365,71.5,7.7,4930.0,44.97,0,0,0,26.1,2000,1.03,0,0,73,0,0,8.8,56.0
229.8025,19.0,7.94,2004.0,2.88,0,0,0,26.4,2006,0.42,0,0,98,0,0,10.6,68.0
153.4275,14.6,2.8,7508.0,1.25,0,0,0,24.9,2009,1.03,0,0,99,0,0,8.0,72.9
216.6485,37.4,5.56,4847.0,0.75,0,0,1,25.8,2010,0.65,0,0,95,0,0,8.1,68.1
135.759,22.0,4.95,4805.0,28.56,0,0,1,25.8,2008,0.17,0,0,93,0,0,8.4,73.8
104.479,39.3,0.48,2242.0,30.8,0,0,0,25.1,2006,0.05,0,0,95,0,0,4.0,72.4
90.569,5.8,4.54,7379.0,11.31,1,0,0,25.5,2014,0.16,0,0,97,0,0,11.2,78.5
168.2965,24.8,6.76,7352.0,56.0725,0,0,1,25.3,2005,0.25,0,0,98,0,0,6.3,71.9
456.61306250000007,101.9,5.64,3179.0,1.05,0,0,0,26.2,2008,1.03,0,0,90,0,0,5.4,44.2
61.6405,3.2,7.02,29268.875,9.22,0,1,0,25.7,2008,0.08,1,0,61,0,0,12.2,81.1
212.841,19.4,8.35,3875.0,3.0,0,0,0,26.1,2015,0.01,0,0,99,0,1,10.1,69.1
456.61306250000007,99.9,1.93,314.0,13.34,0,0,0,22.3,2007,1.03,0,0,87,0,0,3.8,50.6
142.829,16.6,4.32,5867.0,46.5,0,0,1,26.0,2013,0.2,0,0,91,0,0,7.8,76.1
60.819,4.1,8.59,29268.875,16.8,0,1,0,25.5,2013,0.05,1,0,88,0,0,12.1,81.3
96.067,6.3,4.9,4730.0,3.43,0,0,0,25.7,2015,0.08,0,0,82,0,0,9.0,76.9
215.093,22.5,2.07,4339.0,0.82,0,0,0,26.5,2003,0.04,0,1,99,0,0,9.3,66.2
150.585,21.5,2.71,2207.0,8.64,1,0,0,26.3,2012,0.07,0,0,97,0,0,5.5,73.8
201.0765,67.9,1.57,1076.0,56.0725,0,0,0,21.2,2007,0.13,0,0,60,0,1,5.0,65.4
165.7935,22.3,5.37,1121.0,5.96,0,0,0,26.5,2015,0.12,0,0,97,0,1,10.8,70.7
150.6365,20.2,3.54,1982.0,6.14,1,0,0,27.1,2014,0.11,0,0,98,0,0,6.5,73.4
431.137,81.0,0.69,1160.0,35.64,0,0,0,22.3,2004,1.03,0,0,73,0,0,5.7,53.5
203.491,22.6,2.73,3308.0,6.11,1,0,0,26.8,2007,0.27,0,0,99,0,0,5.8,70.5
72.478,5.0,9.25,29268.875,56.0725,0,1,0,25.5,2002,0.09,1,0,95,0,0,8.8,80.2
117.1895,11.5,8.49,13789.0,43.13,0,0,1,27.6,2015,0.13,0,0,94,0,0,9.8,76.1
90.6615,10.2,0.69,29268.875,0.4,0,0,0,26.8,2013,0.1,0,0,98,0,1,8.9,75.1
58.8095,3.5,10.81,26182.0,1.1,0,1,0,26.7,2009,0.05,1,0,96,0,0,11.3,79.2
282.542,113.8,4.02,404.0,56.0725,0,0,0,21.6,2010,0.53,0,0,60,0,0,5.4,56.9
356.2145,126.4,4.51,2687.0,56.0725,0,0,0,23.2,2015,0.58,0,0,51,0,0,6.0,53.1
350.5325,150.4875,0.0,192.0,9.5,0,0,0,22.2,2002,0.13,0,0,51,0,0,2.1,51.5
135.396,4.6,14.97,14586.0,1.33,0,1,0,26.1,2010,0.08,1,0,94,0,0,12.5,75.4
277.9125,33.1,6.23,6581.0,15.01,0,0,0,25.7,2004,0.06,0,0,99,0,1,11.5,66.1
62.478,10.1,1.13,29268.875,1.02,0,0,0,28.1,2006,0.05,0,0,96,1,0,9.2,78.4
368.451,117.6,5.5,1249.0,19.25,0,0,0,23.8,2008,1.03,0,0,84,0,0,5.2,54.2
330.7235,150.4875,4.42,770.0,2.95,0,0,0,23.1,2001,1.03,0,0,58,0,0,3.5,52.2
181.641,19.4,6.44,4729.0,0.31,1,0,0,28.3,2009,0.4,0,0,97,0,0,10.4,71.5
232.9535,21.5,7.61,1770.0,2.9,0,0,0,26.2,2004,0.35,0,0,99,0,0,10.1,67.7
80.7525,3.7,9.76,18655.0,10.51,0,1,0,25.8,2012,0.14,1,0,98,0,0,8.5,80.4
230.952,62.2,2.41,2345.0,4.61,0,0,0,24.9,2002,0.08,0,0,96,0,1,9.9,64.1
125.4875,14.1,4.04,3607.0,2.93,0,0,0,26.3,2015,0.09,0,0,94,0,0,11.6,74.5
86.192,3.2,10.33,20613.0,2.05,0,1,0,26.1,2010,0.02,1,0,88,0,0,12.1,79.4
136.2,38.9,0.23,3163.0,31.45,0,0,0,24.4,2001,0.01,0,0,81,0,0,6.1,71.1
293.6475,88.5,1.91,1105.0,20.75,0,0,0,22.9,2003,1.03,0,0,80,0,0,6.3,57.8
319.8945,65.0,1.3,2272.0,4.15,0,0,0,22.7,2009,1.03,0,0,75,0,0,6.0,59.3
72.3825,4.1,9.44,29268.875,5.61,0,1,0,25.3,2013,0.04,1,0,88,0,0,13.2,80.3
401.9615,139.2,3.04,757.0,7.02,0,0,0,22.7,2014,0.92,0,0,83,0,0,3.3,52.4
177.768,30.4,7.02,6905.0,56.0725,0,0,1,25.0,2002,0.25,0,0,92,0,0,6.0,70.8
401.9865,150.4875,11.33,1878.0,56.0725,0,0,0,22.6,2004,1.03,0,0,51,0,0,5.2,47.7
134.8,23.9,1.51,1752.0,56.0725,0,0,0,20.7,2007,0.21,0,0,67,0,1,6.8,74.5
267.2085,108.3,5.49,639.0,17.07,0,0,0,22.0,2013,0.23,0,0,88,0,0,1.4,58.9
